"Run ID","Flow","precision","Hyperparameters"
"8093134","mlr.classif.ranger(9)","0.9884","num.trees:1634,mtry:5,min.node.size:5,sample.fraction:808047963515855,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8093026","mlr.classif.ranger(9)","0.9884","num.trees:1315,mtry:6,min.node.size:5,replace:FALSE,sample.fraction:613903195806779,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8092947","mlr.classif.ranger(9)","0.9884","num.trees:388,mtry:5,min.node.size:3,replace:FALSE,sample.fraction:519293772382662,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8239812","mlr.classif.ranger(9)","0.9884","num.trees:23,mtry:4,min.node.size:2,replace:FALSE,sample.fraction:663023562380113,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8579434","mlr.classif.ranger(15)","0.9884","num.trees:1135,mtry:4,min.node.size:7,replace:FALSE,sample.fraction:806242703995667,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8643037","mlr.classif.ranger(15)","0.9884","num.trees:1612,mtry:3,min.node.size:8,replace:FALSE,sample.fraction:985986566403881,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8656089","mlr.classif.ranger(15)","0.9884","num.trees:1117,mtry:5,min.node.size:2,sample.fraction:715838236641139,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8591237","mlr.classif.ranger(9)","0.9884","num.trees:20,mtry:5,min.node.size:1,replace:FALSE,sample.fraction:586184037709609,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8785043","mlr.classif.ranger(16)","0.9884","num.trees:1452,mtry:3,min.node.size:2,replace:FALSE,sample.fraction:656948934798129,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5250083","mlr.classif.xgboost(9)","0.9883","eta:0653482577749385,depth:4,weight:32196794841703,subsample:882199565228075,bytree:990319966105744,bylevel:809220039052889,lambda:54076704173808,alpha:310693777779496,nthread:1,nrounds:4194,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6510737","mlr.classif.xgboost(9)","0.9883","eta:425062452303461,depth:15,weight:83267221175124,subsample:500996700953692,bytree:661680884193629,bylevel:257957261521369,lambda:947717176336572,alpha:505865221178866,nthread:1,nrounds:1733,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6567481","mlr.classif.xgboost(9)","0.9883","eta:175057777680389,depth:7,weight:07999886017958,subsample:83456877223216,bytree:919416030403227,bylevel:355607002973557,lambda:0401246667016003,alpha:0560881425733682,nthread:1,nrounds:2719,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6680527","mlr.classif.xgboost(9)","0.9883","eta:0506076263923269,depth:14,weight:1175671418391,subsample:994827317586169,bytree:775039095431566,bylevel:413357903482392,lambda:0279028949406284,alpha:00327568127827925,nthread:1,nrounds:3839,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6836535","mlr.classif.xgboost(9)","0.9883","eta:0597424029464455,weight:18980134437124,subsample:595984533778392,bytree:628715840633959,bylevel:520734541816637,lambda:21117615371258,alpha:00189833270332205,nthread:1,nrounds:4470,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4847587","mlr.classif.xgboost(9)","0.9883","eta:0515086871048527,depth:9,weight:89672828311694,subsample:927557358122431,bytree:873317166697234,bylevel:5865002728533,lambda:0444415122466028,alpha:316067381335985,nthread:1,nrounds:3879,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7578801","mlr.classif.xgboost(9)","0.9883","eta:305530017710943,depth:8,weight:65504310176731,subsample:461178696877323,bytree:991270273691043,bylevel:407514173537493,lambda:453724498536438,alpha:00376657269968548,nthread:1,nrounds:2145,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7666603","mlr.classif.xgboost(9)","0.9883","eta:0343011539203358,weight:01007545070415,subsample:445944061479531,bytree:745589317055419,bylevel:563870129408315,lambda:013790978246176,alpha:00588654149784911,nthread:1,nrounds:4685,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7836633","mlr.classif.xgboost(9)","0.9883","eta:150478179465567,depth:13,weight:95510720545344,subsample:62125714677386,bytree:638032694580033,bylevel:784295784076676,lambda:815901941586392,alpha:787761529490224,nthread:1,nrounds:3987,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7789001","mlr.classif.xgboost(9)","0.9883","eta:103594446287438,depth:7,weight:19780178499464,subsample:81254580297973,bytree:651243241503835,bylevel:8662724646274,lambda:443899860645518,alpha:04055563543333,nthread:1,nrounds:4929,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8231793","mlr.classif.ranger(9)","0.9883","num.trees:1139,mtry:5,min.node.size:4,sample.fraction:737346253823489,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7985348","mlr.classif.ranger(9)","0.9883","num.trees:152,mtry:6,min.node.size:2,replace:FALSE,sample.fraction:445154621987604,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7985403","mlr.classif.ranger(9)","0.9883","num.trees:411,mtry:5,min.node.size:1,sample.fraction:618356925086118,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7985352","mlr.classif.ranger(9)","0.9883","num.trees:792,mtry:5,min.node.size:4,sample.fraction:745540381618775,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8530929","mlr.classif.ranger(9)","0.9883","num.trees:1580,mtry:4,min.node.size:1,replace:FALSE,sample.fraction:556626098975539,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8578851","mlr.classif.ranger(15)","0.9883","num.trees:1767,mtry:4,min.node.size:2,replace:FALSE,sample.fraction:53270943693351,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8581035","mlr.classif.ranger(15)","0.9883","num.trees:1767,mtry:4,min.node.size:2,replace:FALSE,sample.fraction:53270943693351,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8656100","mlr.classif.ranger(15)","0.9883","num.trees:1591,mtry:5,min.node.size:1,sample.fraction:693688985635527,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8719522","mlr.classif.ranger(9)","0.9883","num.trees:1296,mtry:4,min.node.size:2,sample.fraction:896101195551455,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8721464","mlr.classif.ranger(9)","0.9883","num.trees:1550,mtry:4,min.node.size:4,sample.fraction:925427647284232,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8731859","mlr.classif.ranger(9)","0.9883","num.trees:1855,mtry:5,min.node.size:3,sample.fraction:723758523049764,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8785073","mlr.classif.ranger(16)","0.9883","num.trees:1405,mtry:6,min.node.size:2,sample.fraction:555792350228876,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8092897","mlr.classif.ranger(9)","0.9872","num.trees:1613,mtry:5,min.node.size:9,replace:FALSE,sample.fraction:958736131247133,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8092954","mlr.classif.ranger(9)","0.9872","num.trees:554,mtry:6,min.node.size:8,replace:FALSE,sample.fraction:839763165242039,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8222638","mlr.classif.ranger(9)","0.9872","num.trees:1643,mtry:5,min.node.size:9,replace:FALSE,sample.fraction:974931904813275,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8642992","mlr.classif.ranger(15)","0.9872","num.trees:1819,mtry:4,min.node.size:8,replace:FALSE,sample.fraction:93458961835131,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8792272","mlr.classif.ranger(9)","0.9872","num.trees:1696,mtry:5,min.node.size:8,replace:FALSE,sample.fraction:975322596845217,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7407837","mlr.classif.xgboost(9)","0.987","eta:26570537915362,depth:3,weight:70724496193058,subsample:629068522923626,bytree:939775519538671,bylevel:278895817231387,lambda:0342316558862125,alpha:20327872860455,nthread:1,nrounds:4013,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5672777","mlr.classif.xgboost(9)","0.987","eta:0633894122765579,depth:4,weight:42356283816597,subsample:73713218588382,bytree:583779566222802,bylevel:940609294688329,lambda:366441867008875,alpha:24594569637564,nthread:1,nrounds:4640,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6836757","mlr.classif.xgboost(9)","0.987","eta:161075378083458,depth:4,weight:36391272192345,subsample:582992789009586,bytree:591360220685601,bylevel:183120570145547,lambda:00378270104692085,alpha:0176473775389042,nthread:1,nrounds:2099,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7851772","mlr.classif.xgboost(9)","0.987","eta:13081990086161,depth:14,weight:15978227158317,subsample:673809446929954,bytree:898100569611415,bylevel:246370527893305,lambda:443601891558786,alpha:00699501213917708,nthread:1,nrounds:1556,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8639802","mlr.classif.ranger(9)","0.987","num.trees:1797,mtry:3,min.node.size:2,replace:FALSE,sample.fraction:57661025787238,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6471744","mlr.classif.svm(6)","0.9868","cost:129135999939,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7512832","mlr.classif.svm(6)","0.9868","cost:899555541491,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7162227","mlr.classif.svm(6)","0.9868","cost:276593093418,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6376909","mlr.classif.xgboost(9)","0.9868","eta:762297170289613,depth:7,weight:92578783279866,subsample:874469901318662,bytree:909408564213663,bylevel:492479630280286,lambda:0928210755365067,alpha:00102969093093351,nthread:1,nrounds:3526,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6431101","mlr.classif.xgboost(9)","0.9868","eta:0434983404566875,depth:5,weight:26777120052442,subsample:465903361327946,bytree:606139321578667,bylevel:671398869948462,lambda:08064498003556,alpha:00229846919983464,nthread:1,nrounds:4309,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6760249","mlr.classif.svm(6)","0.9868","cost:126217487713,gamma:0447704616307724,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6382006","mlr.classif.xgboost(9)","0.9868","eta:468723684710205,depth:3,weight:46786440748052,subsample:34628615071997,bytree:197474770946428,bylevel:953712736489251,lambda:0046498703308297,alpha:0174904466568029,nthread:1,nrounds:2857,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6882650","mlr.classif.svm(6)","0.9868","cost:745125928964,gamma:0425546080326047,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6885135","mlr.classif.svm(6)","0.9868","cost:324328687879,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7576498","mlr.classif.xgboost(9)","0.9868","eta:0452417841252997,depth:14,weight:89405322276626,subsample:333304595411755,bytree:628145587397739,bylevel:385118883103132,lambda:0161467705773593,alpha:00548337074099945,nthread:1,nrounds:4164,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6921529","mlr.classif.xgboost(9)","0.9868","eta:180459246432585,depth:14,weight:26810188341731,subsample:40314549705945,bytree:49468442122452,bylevel:284007186535746,lambda:49544589884467,alpha:164686811001702,nthread:1,nrounds:4090,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6995610","mlr.classif.xgboost(9)","0.9868","eta:0394819437987976,depth:13,weight:72931020152481,subsample:982437944575213,bytree:988340112613514,bylevel:493202882120386,lambda:746628312260157,alpha:0169339281955413,nthread:1,nrounds:4122,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6996302","mlr.classif.xgboost(9)","0.9868","eta:0241355808145043,depth:3,weight:69552924009974,subsample:467471610801295,bytree:717398221837357,bylevel:77460291213356,lambda:275730485618741,alpha:00593862243002645,nthread:1,nrounds:3531,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7592343","mlr.classif.svm(6)","0.9868","cost:252587901745,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7019503","mlr.classif.xgboost(9)","0.9868","eta:111944459205771,depth:5,weight:13519980854731,subsample:96463845896069,bytree:802839270792902,bylevel:117656167363748,lambda:12691223482953,alpha:00787753999963292,nthread:1,nrounds:3918,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7045618","mlr.classif.svm(6)","0.9868","cost:505948393664,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7903949","mlr.classif.xgboost(9)","0.9868","eta:0953021406797266,depth:15,weight:60520369667742,subsample:414386524399743,bytree:845037202350795,bylevel:970843672985211,lambda:00317344896890407,alpha:00607582644277349,nthread:1,nrounds:1572,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8207713","mlr.classif.ranger(9)","0.9868","num.trees:130,mtry:5,min.node.size:5,replace:FALSE,sample.fraction:618882083590142,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7390968","mlr.classif.xgboost(9)","0.9867","eta:996735199492836,depth:4,weight:1225103341284,subsample:991187671641819,bytree:591271864250302,bylevel:462257443228737,lambda:18740886257527,alpha:0108916565529333,nthread:1,nrounds:3953,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7407476","mlr.classif.xgboost(9)","0.9867","eta:546273991912335,depth:5,weight:34687255221781,subsample:855516941356473,bytree:501375498017296,bylevel:342329299775884,lambda:34747458569588,alpha:0674727281573833,nthread:1,nrounds:659,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6443536","mlr.classif.xgboost(9)","0.9867","eta:240315414297136,depth:11,weight:14870263306809,subsample:848044806602411,bytree:380634307162836,bylevel:838514710776508,lambda:5738065479244,alpha:129312445368599,nthread:1,nrounds:3160,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6568092","mlr.classif.xgboost(9)","0.9867","eta:100880034256761,depth:5,weight:60807971443246,subsample:721019111736678,bytree:770442372886464,bylevel:51989614428021,lambda:0290606123996549,alpha:502426004383607,nthread:1,nrounds:4134,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6610590","mlr.classif.xgboost(9)","0.9867","eta:437851053926678,depth:8,weight:00933653629606,subsample:421567278425209,bytree:811073780059814,bylevel:72233873908408,lambda:93217582559244,alpha:00487404938694211,nthread:1,nrounds:948,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7270022","mlr.classif.xgboost(9)","0.9867","eta:541537627237301,weight:80236565376357,subsample:678148195147514,bytree:929864638950676,bylevel:867483778623864,lambda:9463952403715,alpha:15835413524986,nthread:1,nrounds:4148,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6489922","mlr.classif.xgboost(9)","0.9867","eta:111562566493554,depth:4,weight:81383615172279,subsample:988768176408485,bytree:99182459525764,bylevel:906502979807556,lambda:93507334743,alpha:365822786475546,nthread:1,nrounds:2896,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6490158","mlr.classif.xgboost(9)","0.9867","eta:0836453839068411,weight:08285573542669,subsample:947761089564301,bytree:622105550020933,bylevel:769983364036307,lambda:0404033968527996,alpha:0184476756957251,nthread:1,nrounds:2103,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6516364","mlr.classif.xgboost(9)","0.9867","eta:648968853933347,depth:4,weight:26539426748089,subsample:746600353112444,bytree:989702485967427,bylevel:342266249237582,lambda:68943452933529,alpha:28473667498295,nthread:1,nrounds:3582,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6377056","mlr.classif.xgboost(9)","0.9867","eta:854866084012135,depth:10,weight:746234216396,subsample:514276606333442,bytree:780736390734091,bylevel:839196486165747,lambda:0471703762413,alpha:0042535343561685,nthread:1,nrounds:3598,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6377323","mlr.classif.xgboost(9)","0.9867","eta:34023134279037,depth:5,weight:13115304176998,subsample:425998850981705,bytree:613414715509862,bylevel:27470728661865,lambda:00180722514902648,alpha:160921315302864,nthread:1,nrounds:1741,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6379769","mlr.classif.xgboost(9)","0.9867","eta:766261921784949,depth:11,weight:40686072814184,subsample:944268222688697,bytree:829873996088281,bylevel:294128625420853,lambda:2419533944739,alpha:351228693514947,nthread:1,nrounds:1322,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7448833","mlr.classif.xgboost(9)","0.9867","eta:817426651485801,depth:10,weight:19921292294111,subsample:966041799727827,bytree:87226759409532,bylevel:281069983495399,lambda:4820046156495,alpha:305347865270647,nthread:1,nrounds:3328,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5671626","mlr.classif.xgboost(9)","0.9867","eta:0796314298355443,weight:58227091476292,subsample:939857807941735,bytree:678162453696132,bylevel:381506460020319,lambda:29392165963115,alpha:653043345231991,nthread:1,nrounds:2886,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5672175","mlr.classif.xgboost(9)","0.9867","eta:185731114533384,weight:9240974996312,subsample:483530273823999,bytree:167572160251439,bylevel:524311633780599,lambda:0394272169741769,alpha:018040392032578,nthread:1,nrounds:4959,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6381925","mlr.classif.xgboost(9)","0.9867","eta:819827118278346,depth:3,weight:1457101717405,subsample:887559298821725,bytree:717915420187637,bylevel:78828091151081,lambda:8649143100622,alpha:00340863452967695,nthread:1,nrounds:4632,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6384877","mlr.classif.xgboost(9)","0.9867","eta:268685803861017,depth:10,weight:6618397169786,subsample:858410186786205,bytree:440919003915042,bylevel:472281658090651,lambda:64752161492141,alpha:0157294145492472,nthread:1,nrounds:969,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7577647","mlr.classif.xgboost(9)","0.9867","eta:571563882921831,depth:9,weight:07562572107337,subsample:438976039527915,bytree:62920335563831,bylevel:301677580457181,lambda:85620005206838,alpha:00184095791479959,nthread:1,nrounds:1868,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6835486","mlr.classif.xgboost(9)","0.9867","eta:953188856287772,depth:10,weight:2621885964726,subsample:857274642167613,bytree:53952407091856,bylevel:594395849155262,lambda:690761848393378,alpha:0219729209762698,nthread:1,nrounds:1536,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7534124","mlr.classif.xgboost(9)","0.9867","eta:32435657121988,weight:70993411352197,subsample:324109851103276,bytree:242977781686932,bylevel:865753268357366,lambda:160754978645906,alpha:295099252532168,nthread:1,nrounds:4828,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7666040","mlr.classif.xgboost(9)","0.9867","eta:0976824710945752,depth:9,weight:83682900058675,subsample:725816060253419,bytree:873593097086996,bylevel:165275900857523,lambda:811708320863658,alpha:0195925528598971,nthread:1,nrounds:3244,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7661720","mlr.classif.xgboost(9)","0.9867","eta:266362012770842,depth:3,weight:17116172161783,subsample:477540229493752,bytree:953972436953336,bylevel:374286970822141,lambda:0114722695751857,alpha:00365962206480296,nthread:1,nrounds:3983,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7731414","mlr.classif.xgboost(9)","0.9867","eta:451358908972115,depth:7,weight:1971655653178,subsample:668407141440548,bytree:325400922447443,bylevel:465524527011439,lambda:52762081874722,alpha:00893444567802407,nthread:1,nrounds:3201,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6998987","mlr.classif.xgboost(9)","0.9867","eta:267834506817216,depth:12,weight:22461461583779,subsample:69821667179931,bytree:6799842112232,bylevel:387343472102657,lambda:00140885780197123,alpha:912186278185518,nthread:1,nrounds:2853,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7851939","mlr.classif.xgboost(9)","0.9867","eta:208682621578313,depth:14,weight:22182758580176,subsample:631694150739349,bytree:678331830305979,bylevel:77785410429351,lambda:0891783828028793,alpha:25436779663629,nthread:1,nrounds:4165,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7922233","mlr.classif.xgboost(9)","0.9867","eta:0752393163855626,weight:00144646747537,subsample:353987665683962,bytree:993370341602713,bylevel:422025158302858,lambda:00521320448972664,alpha:148510171793062,nthread:1,nrounds:2912,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7019731","mlr.classif.xgboost(9)","0.9867","eta:0552386104023651,depth:9,weight:21001722608381,subsample:841816669283435,bytree:974635020829737,bylevel:444153814576566,lambda:00434854330991084,alpha:00484229718495803,nthread:1,nrounds:2575,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7021200","mlr.classif.xgboost(9)","0.9867","eta:145038520088151,depth:8,weight:04757182000699,subsample:349616815615445,bytree:544541101669893,bylevel:641608877805993,lambda:00312510640918919,alpha:00401787642301845,nthread:1,nrounds:1846,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7019983","mlr.classif.xgboost(9)","0.9867","eta:336072164924529,depth:9,weight:20251901571479,subsample:370700768218376,bytree:811540795722976,bylevel:9083542895969,lambda:583683314264175,alpha:00214491949246042,nthread:1,nrounds:836,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7904719","mlr.classif.xgboost(9)","0.9867","eta:0842486588396407,depth:15,weight:26532110854154,subsample:952766218781471,bytree:750916139222682,bylevel:920699359150603,lambda:00254454754291308,alpha:010236666366404,nthread:1,nrounds:1026,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7123640","mlr.classif.xgboost(9)","0.9867","eta:994301462360445,depth:10,weight:34788314727158,subsample:559122789651155,bytree:649914855603129,bylevel:618442317005247,lambda:12664853773083,alpha:0115542284456643,nthread:1,nrounds:2396,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8111923","mlr.classif.ranger(9)","0.9867","num.trees:1620,mtry:3,min.node.size:1,replace:FALSE,sample.fraction:55985126295127,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8111902","mlr.classif.ranger(9)","0.9867","num.trees:1817,mtry:4,min.node.size:1,sample.fraction:682119802385569,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8111898","mlr.classif.ranger(9)","0.9867","num.trees:1222,mtry:5,min.node.size:3,sample.fraction:620740422140807,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8111962","mlr.classif.ranger(9)","0.9867","num.trees:1182,mtry:3,min.node.size:1,sample.fraction:875999580207281,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8036892","mlr.classif.ranger(9)","0.9867","num.trees:250,mtry:4,min.node.size:2,replace:FALSE,sample.fraction:498026324412785,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8017769","mlr.classif.ranger(9)","0.9867","num.trees:1401,mtry:5,min.node.size:5,sample.fraction:738989075832069,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8017802","mlr.classif.ranger(9)","0.9867","num.trees:814,mtry:6,min.node.size:4,sample.fraction:649806836433709,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8017885","mlr.classif.ranger(9)","0.9867","num.trees:1517,mtry:5,min.node.size:6,sample.fraction:784036131040193,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8231797","mlr.classif.ranger(9)","0.9867","num.trees:718,mtry:4,min.node.size:4,replace:FALSE,sample.fraction:562302963342518,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8271104","mlr.classif.ranger(9)","0.9867","num.trees:1469,mtry:5,min.node.size:2,replace:FALSE,sample.fraction:422116806055419,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
